Number,Title,Color,Fit Type,Waist Line,Length,Fabric,Pattern,Sleeve Type,Neckline,Chest Pad,Lining,Pocket,Occasion,Clothing Detail,Pant Leg Style,Image URL,Product URL
11,Knit Round Neckline Striped Geometric Cardigan,multicolor,Oversized,,,100% Polyester,Placement Graphic,,Round Neckline,,,,Daily Casual,Geometric,,https://img1.shopcider.com/product/1727351519000-ZE4dtn.jpg,https://www.shopcider.com/goods/knit-round-neckline-striped-geometric-cardigan-113886581?style_id=2055463&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113886581&shopPage=16&shopIndex=10&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=11&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iue7huiKguWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6ZmFsc2UsInNhbGVQcmljZSI6MzIuOTAsInNjZW5lIjoiQkVTVF9TRUxMRVIiLCJza2NGaXJzdEltZyI6IjE3Mjc2NjcwNzcwMDAtaWM4Q05YLmpwZyIsInNwdSI6MTEzODg2NTgxLCJzcHVDb2RlIjoiQ0QyMDI0MDcyNjUyMTA4OENHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM0ODkyNDI1LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjNkOGU2YmI0LTcyZmUtNGFjZC1iZGM4LWRjMzM1OTY1YzhkNCJ9&listType=2&listTitle=Cardigans
12,V-neck Button Flower Cardigan,white,Regular,,,100% Polyester,Floral Placement Graphic,,V-neck,,,,School Daily Casual Picnic Coffee Shop,Button Embroidery Flower,,https://img1.shopcider.com/product/1737712161000-2JCQXh.jpg,https://www.shopcider.com/goods/v-neck-button-flower-cardigan-101330468?style_id=1158387&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=101330468&shopPage=16&shopIndex=11&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=12&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6IkFJR0Plm74iLCJpdGVtVHlwZSI6MCwibGlzdElkIjo2MjUsImxpc3RUaXRsZSI6IkNhcmRpZ2FucyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkJTX0hPVF9SRUNBTEwsQ09MTEVDVElPTl9PRkZMSU5FIiwib3JpZ2luYWxQcmljZSI6MzcuOTAsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjE4Ljk5LCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzM3NzEyMTYxMDAwLTJKQ1FYaC5qcGciLCJzcHUiOjEwMTMzMDQ2OCwic3B1Q29kZSI6IkNEMjAyMzA4MjUzNzI4OTRDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNDg5MjQyNS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiIzZDhlNmJiNC03MmZlLTRhY2QtYmRjOC1kYzMzNTk2NWM4ZDQifQ%3D%3D&listType=2&listTitle=Cardigans
13,Knit High Neck Wrap Shrug & Cami Top,Beige,Regular,,Regular,50% Viscose 29% Polyester 21% Polyamide,Solid,,High Neck,,,,Daily Casual,Wrap,,https://img1.shopcider.com/product/1731334424000-DMcJwh.jpg,https://www.shopcider.com/goods/knit-high-neck-wrap-shrug-cami-top-114140953?style_id=2093585&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114140953&shopPage=16&shopIndex=12&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=13&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0Mi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTczMTMzNDQyNDAwMC1ETWNKd2guanBnIiwic3B1IjoxMTQxNDA5NTMsInNwdUNvZGUiOiJDRDIwMjQwOTEwNTQ4ODExS04iLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4OTI0MjUtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiM2Q4ZTZiYjQtNzJmZS00YWNkLWJkYzgtZGMzMzU5NjVjOGQ0In0%3D&listType=2&listTitle=Cardigans
14,Solid Hollow Out Knit Knotted Cardigan,Red,Regular,,,100% Acrylic,Solid,,V-neck,,,,School Daily Casual Coffee Shop,Knotted,,https://img1.shopcider.com/product/1684842590000-dFwbTB.jpg,https://www.shopcider.com/goods/solid-hollow-out-knit-knotted-cardigan?style_id=142822&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=1029149&shopPage=16&shopIndex=13&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=14&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoyOS45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTY4NDg0MjU5MDAwMC1kRndiVEIuanBnIiwic3B1IjoxMDI5MTQ5LCJzcHVDb2RlIjoiQ0QyMDIyMTEwOTIwNTQxMkNHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM0ODkyNDI1LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjNkOGU2YmI0LTcyZmUtNGFjZC1iZGM4LWRjMzM1OTY1YzhkNCJ9&listType=2&listTitle=Cardigans
15,Knit Round Neck Solid Tie Front Bowknot Cardigan,Grey,Oversized,,,47% Acrylic 32% Polyester 21% Polyamide,Solid,,Round Neckline,,,,School Daily Casual Date Coffee Shop,Bowknot Tie Front,,https://img1.shopcider.com/product/1727607630000-R2GCPX.jpg,https://www.shopcider.com/goods/knit-round-neckline-solid-tie-front-cardigan-113879856?style_id=2058736&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113879856&shopPage=16&shopIndex=14&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=15&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTcyNzYwNzYzMDAwMC1SMkdDUFguanBnIiwic3B1IjoxMTM4Nzk4NTYsInNwdUNvZGUiOiJDRDIwMjQwODE3NTMzNzkxS1MiLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4OTI0MjUtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiM2Q4ZTZiYjQtNzJmZS00YWNkLWJkYzgtZGMzMzU5NjVjOGQ0In0%3D&listType=2&listTitle=Cardigans
16,Knit Round Neckline Button Oversized Cardigan,Black,Oversized,,,42% Acrylic 30% Polyester 28% Polyamide,Solid,,Round Neckline,,,,Work,Button,,https://img1.shopcider.com/product/1750401220000-ScNZit.jpg,https://www.shopcider.com/goods/knit-round-neckline-button-oversized-cardigan-114704730?style_id=2173408&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114704730&shopPage=16&shopIndex=15&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=16&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozMi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc2MTc5MzE1MjAwMC1jSFJ4MkIuanBnIiwic3B1IjoxMTQ3MDQ3MzAsInNwdUNvZGUiOiJDRDIwMjUwNDI1NjEzNTEwQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4OTI0MjUtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiM2Q4ZTZiYjQtNzJmZS00YWNkLWJkYzgtZGMzMzU5NjVjOGQ0In0%3D&listType=2&listTitle=Cardigans
17,Knit V-neck Strawberry Button Oversized Cardigan,multicolor,Oversized,,,42% Acrylic 30% Polyester 28% Polyamide,Fruit,,V-neck,,,,Daily Casual Picnic,Button,,https://img1.shopcider.com/product/1756382547000-4DHhWP.jpg,https://www.shopcider.com/goods/knit-v-neck-strawberry-button-oversized-cardigan-114839698?style_id=2196297&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114839698&shopPage=16&shopIndex=16&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=17&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0NC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NjM4MjU0NzAwMC00REhoV1AuanBnIiwic3B1IjoxMTQ4Mzk2OTgsInNwdUNvZGUiOiJDRDIwMjUwNjA2NjIwNzgzQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4OTI0MjUtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiM2Q4ZTZiYjQtNzJmZS00YWNkLWJkYzgtZGMzMzU5NjVjOGQ0In0%3D&listType=2&listTitle=Cardigans
18,Floral Embroidery Knotted Cardigan,Brown,Oversized,,,85% Polyester 15% Acrylic,Floral Placement Graphic,,Round Neckline,,,,School Coffee Shop Outdoor,Embroidery Flower Knotted,,https://img1.shopcider.com/product/1659927456000-5BijJP.jpg,https://www.shopcider.com/goods/floral-embroidery-knotted-cardigan?style_id=121525&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=1021576&shopPage=16&shopIndex=17&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=18&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTY1OTkyNzQ1NjAwMC01QmlqSlAuanBnIiwic3B1IjoxMDIxNTc2LCJzcHVDb2RlIjoiQ0QyMDIyMDYwOTExNjkwMUNHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM0ODkyNDI1LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjNkOGU2YmI0LTcyZmUtNGFjZC1iZGM4LWRjMzM1OTY1YzhkNCJ9&listType=2&listTitle=Cardigans
19,Knit Round Neckline Button Thick Cardigan,Brown,Regular,,,30% nylon 45% Acrylic 25% Polyester,Solid,,Round Neckline,,,,School Coffee Shop Outdoor,Buckle Button,,https://img1.shopcider.com/product/1698187750000-XNbNib.jpg,https://www.shopcider.com/goods/knit-round-neckline-button-thick-cardigan-103088596?style_id=1159465&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=103088596&shopPage=16&shopIndex=18&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=19&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTY5OTA4NDIwODAwMC1iSkN0blIuanBnIiwic3B1IjoxMDMwODg1OTYsInNwdUNvZGUiOiJDRDIwMjMwODI4Mzc1MTY1Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4OTI0MjUtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiM2Q4ZTZiYjQtNzJmZS00YWNkLWJkYzgtZGMzMzU5NjVjOGQ0In0%3D&listType=2&listTitle=Cardigans
20,Knit Wool-blend Round Neckline Bell Sleeve Split Front Metal Button Cardigan,white,Regular,,,58% Polyester 30% Acrylic 10% Wool 2% Elastane,Solid,,Round Neckline,,,,Daily Casual,Button Split,,https://img.shopcider.com/hermes/video/1762325093000-a8pqwq.png,https://www.shopcider.com/goods/knit-wool-blend-round-neckline-bell-sleeve-split-front-metal-button-cardigan-114907871?style_id=2204088&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114907871&shopPage=16&shopIndex=19&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=20&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6IjNkIiwiaXRlbVR5cGUiOjAsImxpc3RJZCI6NjI1LCJsaXN0VGl0bGUiOiJDYXJkaWdhbnMiLCJsaXN0VHlwZSI6MiwibW9kdWxlSWQiOjMsIm1vZHVsZVR5cGUiOiJCU19IT1RfUkVDQUxMLENPTExFQ1RJT05fT0ZGTElORSIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjM3LjkwLCJzY2VuZSI6IkJFU1RfU0VMTEVSIiwic2tjRmlyc3RJbWciOiIxNzYyMzI1MDkzMDAwLWE4cHF3cS5wbmciLCJzcHUiOjExNDkwNzg3MSwic3B1Q29kZSI6IkNEMjAyNTA2Mjc2MjYxNjhDRyIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzNDg5MjQyNS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDo2MjU6Q29udHJvbCIsInRyYWNraW5nSWQiOiIzZDhlNmJiNC03MmZlLTRhY2QtYmRjOC1kYzMzNTk2NWM4ZDQifQ%3D%3D&listType=2&listTitle=Cardigans
21,Colorful V-neck Knit Cardigan,multicolor,Regular,,Regular,100% Polyester,Solid Abstract,,V-neck,,,,School Vacation Work Holiday,Button,,https://img1.shopcider.com/product/1666441102000-dCRFaH.jpg,https://www.shopcider.com/goods/colorful-v-neck-knit-cardigan?style_id=1159378&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=1026635&shopPage=16&shopIndex=20&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=21&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTY5ODExNjg5ODAwMC1teUdZQlIuanBnIiwic3B1IjoxMDI2NjM1LCJzcHVDb2RlIjoiQ0QyMDIyMDkwODE3NTYxMENHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM0ODkyNDI1LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjNkOGU2YmI0LTcyZmUtNGFjZC1iZGM4LWRjMzM1OTY1YzhkNCJ9&listType=2&listTitle=Cardigans
22,Knit V-neck Bowknot Oversized Cardigan,Red,Oversized,,,100% Acrylic,Abstract,,V-neck,,,,Holiday,Bowknot Button V Wired,,https://img1.shopcider.com/product/1729766827000-4a6kmx.jpg,https://www.shopcider.com/goods/knit-v-neck-bowknot-oversized-cardigan-113989267?style_id=2069656&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113989267&shopPage=16&shopIndex=21&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=22&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJvcmlnaW5hbFByaWNlIjozNy45MCwicHJvZHVjdFByaW1hcnlJbWFnZUZsYWciOnRydWUsInNhbGVQcmljZSI6MTguOTksInNjZW5lIjoiQkVTVF9TRUxMRVIiLCJza2NGaXJzdEltZyI6IjE3Mjk3NjY4MjcwMDAtNGE2a214LmpwZyIsInNwdSI6MTEzOTg5MjY3LCJzcHVDb2RlIjoiQ0QyMDI0MDcxNzUxNDU4M0NHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM0ODkyNDI1LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjNkOGU2YmI0LTcyZmUtNGFjZC1iZGM4LWRjMzM1OTY1YzhkNCJ9&listType=2&listTitle=Cardigans
23,Knit V-neck Panda Button Cardigan,multicolor,Regular,,,100% Acrylic,Placement Graphic,,V-neck,,,,School,Button,,https://img1.shopcider.com/product/1727178495000-HRpsCR.jpg,https://www.shopcider.com/goods/knit-v-neck-panda-button-cardigan-113884366?style_id=2054220&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113884366&shopPage=16&shopIndex=22&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=23&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0NC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTcyNzE3ODQ5NTAwMC1IUnBzQ1IuanBnIiwic3B1IjoxMTM4ODQzNjYsInNwdUNvZGUiOiJDRDIwMjQwNzEyNTExNTgwQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzQ4OTI0MjUtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiM2Q4ZTZiYjQtNzJmZS00YWNkLWJkYzgtZGMzMzU5NjVjOGQ0In0%3D&listType=2&listTitle=Cardigans
